date,chlor_a,status,source_file
2021-12-06,,filled,ST.nc
2021-12-07,3.548257828,filled,ST.nc
2021-12-08,3.296515226,filled,ST.nc
2021-12-09,,filled,ST.nc
2021-12-10,,filled,ST.nc
2021-12-11,,filled,ST.nc
2021-12-12,2.9892416,filled,ST.nc
2021-12-13,,filled,ST.nc
2021-12-14,,filled,ST.nc
2021-12-15,6.7999053,filled,ST.nc
2021-12-16,,filled,ST.nc
2021-12-17,,filled,ST.nc
2021-12-18,,filled,ST.nc
2021-12-19,1.906702161,filled,ST.nc
2021-12-20,2.947031736,filled,ST.nc
2021-12-21,,filled,ST.nc
2021-12-22,,filled,ST.nc
2021-12-23,5.365470886,filled,ST.nc
2021-12-24,4.042577744,filled,ST.nc
2021-12-25,,filled,ST.nc
2021-12-26,3.536955595,filled,ST.nc
2021-12-27,,filled,ST.nc
2021-12-28,2.871088743,filled,ST.nc
2021-12-29,2.440984488,filled,ST.nc
2021-12-30,1.5283041,filled,ST.nc
2021-12-31,,filled,ST.nc
2022-01-01,2.723562241,filled,ST.nc
2022-01-02,,filled,ST.nc
2022-01-03,4.110057831,filled,ST.nc
2022-01-04,2.72349143,filled,ST.nc
2022-01-05,,filled,ST.nc
2022-01-06,4.734375,filled,ST.nc
2022-01-07,2.760787725,filled,ST.nc
2022-01-08,2.780599117,filled,ST.nc
2022-01-09,,filled,ST.nc
2022-01-10,5.570566177,filled,ST.nc
2022-01-11,,filled,ST.nc
2022-01-12,6.917791367,filled,ST.nc
2022-01-13,,filled,ST.nc
2022-01-14,5.479152679,filled,ST.nc
2022-01-15,4.487733841,filled,ST.nc
2022-01-16,2.602819681,filled,ST.nc
2022-01-17,4.975063801,filled,ST.nc
2022-01-18,2.80015254,filled,ST.nc
2022-01-19,2.908078909,filled,ST.nc
2022-01-20,4.542936325,filled,ST.nc
2022-01-21,2.381696939,filled,ST.nc
2022-01-22,,filled,ST.nc
2022-01-23,3.199839592,filled,ST.nc
2022-01-24,1.874696136,filled,ST.nc
2022-01-25,,filled,ST.nc
2022-01-26,2.703932762,filled,ST.nc
2022-01-27,4.576339722,filled,ST.nc
2022-01-28,3.285677195,filled,ST.nc
2022-01-29,3.568009615,filled,ST.nc
2022-01-30,2.674536467,filled,ST.nc
2022-01-31,2.88201642,filled,ST.nc
2022-02-01,,filled,ST.nc
2022-02-02,2.59164691,filled,ST.nc
2022-02-03,4.137227058,filled,ST.nc
2022-02-04,,filled,ST.nc
2022-02-05,,filled,ST.nc
2022-02-06,,filled,ST.nc
2022-02-07,5.048104763,filled,ST.nc
2022-02-08,,filled,ST.nc
2022-02-09,5.30985117,filled,ST.nc
2022-02-10,4.40827322,filled,ST.nc
2022-02-11,2.480008841,filled,ST.nc
2022-02-12,3.198544741,filled,ST.nc
2022-02-13,5.661182404,filled,ST.nc
2022-02-14,,filled,ST.nc
2022-02-15,2.37570858,filled,ST.nc
2022-02-16,4.446431637,filled,ST.nc
2022-02-17,4.939225197,filled,ST.nc
2022-02-18,4.702953815,filled,ST.nc
2022-02-19,4.639338017,filled,ST.nc
2022-02-20,2.730903864,filled,ST.nc
2022-02-21,6.352861404,filled,ST.nc
2022-02-22,8.418169022,filled,ST.nc
2022-02-23,5.307195187,filled,ST.nc
2022-02-24,4.354221344,filled,ST.nc
2022-02-25,5.043165684,filled,ST.nc
2022-02-26,4.587375164,filled,ST.nc
2022-02-27,4.33105135,filled,ST.nc
2022-02-28,,filled,ST.nc
2022-03-01,,filled,ST.nc
2022-03-02,,filled,ST.nc
2022-03-03,3.904811144,filled,ST.nc
2022-03-04,,filled,ST.nc
2022-03-05,5.066699028,filled,ST.nc
2022-03-06,6.051057816,filled,ST.nc
2022-03-07,,filled,ST.nc
2022-03-08,6.036894798,filled,ST.nc
2022-03-09,9.016209602,filled,ST.nc
2022-03-10,,filled,ST.nc
2022-03-11,,filled,ST.nc
2022-03-12,3.382635832,filled,ST.nc
2022-03-13,,filled,ST.nc
2022-03-14,1.603598714,filled,ST.nc
2022-03-15,1.942131877,filled,ST.nc
2022-03-16,,filled,ST.nc
2022-03-17,3.346033812,filled,ST.nc
2022-03-18,,filled,ST.nc
2022-03-19,,filled,ST.nc
2022-03-20,,filled,ST.nc
2022-03-21,,filled,ST.nc
2022-03-22,,filled,ST.nc
2022-03-23,3.145580292,filled,ST.nc
2022-03-24,4.888930798,filled,ST.nc
2022-03-25,4.161786556,filled,ST.nc
2022-03-26,,filled,ST.nc
2022-03-27,,filled,ST.nc
2022-03-28,4.482016563,filled,ST.nc
2022-03-29,,filled,ST.nc
2022-03-30,,filled,ST.nc
2022-03-31,,filled,ST.nc
2022-04-01,,filled,ST.nc
2022-04-02,,filled,ST.nc
2022-04-03,2.810351849,filled,ST.nc
2022-04-04,0.979933083,filled,ST.nc
2022-04-05,3.580086946,filled,ST.nc
2022-04-06,5.806285381,filled,ST.nc
2022-04-07,2.485645771,filled,ST.nc
2022-04-08,,filled,ST.nc
2022-04-09,2.136672974,filled,ST.nc
2022-04-10,2.613984585,filled,ST.nc
2022-04-11,,filled,ST.nc
2022-04-12,2.886955976,filled,ST.nc
2022-04-13,6.92676115,filled,ST.nc
2022-04-14,3.522548914,filled,ST.nc
2022-04-15,,filled,ST.nc
2022-04-16,2.332002878,filled,ST.nc
2022-04-17,4.557345867,filled,ST.nc
2022-04-18,3.623292685,filled,ST.nc
2022-04-19,,filled,ST.nc
2022-04-20,3.036984444,filled,ST.nc
2022-04-21,2.988381624,filled,ST.nc
2022-04-22,4.352160931,filled,ST.nc
2022-04-23,,filled,ST.nc
2022-04-24,4.187705517,filled,ST.nc
2022-04-25,,filled,ST.nc
2022-04-26,,filled,ST.nc
2022-04-27,,filled,ST.nc
2022-04-28,1.923292756,filled,ST.nc
2022-04-29,3.076546907,filled,ST.nc
2022-04-30,5.173216343,filled,ST.nc
2022-05-01,3.242525578,filled,ST.nc
2022-05-02,3.21310091,filled,ST.nc
2022-05-03,2.713598967,filled,ST.nc
2022-05-04,,filled,ST.nc
2022-05-05,7.53383255,filled,ST.nc
2022-05-06,18.83612823,filled,ST.nc
2022-05-07,4.439882278,filled,ST.nc
2022-05-08,3.096553564,filled,ST.nc
2022-05-09,2.43951869,filled,ST.nc
2022-05-10,1.348409772,filled,ST.nc
2022-05-11,,filled,ST.nc
2022-05-12,,filled,ST.nc
2022-05-13,,filled,ST.nc
2022-05-14,,filled,ST.nc
2022-05-15,,filled,ST.nc
2022-05-16,7.546759129,filled,ST.nc
2022-05-17,2.211922407,filled,ST.nc
2022-05-18,,filled,ST.nc
2022-05-19,,filled,ST.nc
2022-05-20,,filled,ST.nc
2022-05-21,1.471575141,filled,ST.nc
2022-05-22,1.428925276,filled,ST.nc
2022-05-23,,filled,ST.nc
2022-05-24,,filled,ST.nc
2022-05-25,2.734621763,filled,ST.nc
2022-05-26,,filled,ST.nc
2022-05-27,1.254479885,filled,ST.nc
2022-05-28,1.314562678,filled,ST.nc
2022-05-29,1.317801476,filled,ST.nc
2022-05-30,1.776548386,filled,ST.nc
2022-05-31,,filled,ST.nc
2022-06-01,1.924561143,filled,ST.nc
2022-06-02,,filled,ST.nc
2022-06-03,3.540998936,filled,ST.nc
2022-06-04,,filled,ST.nc
2022-06-05,3.164063692,filled,ST.nc
2022-06-06,,filled,ST.nc
2022-06-07,3.022155523,filled,ST.nc
2022-06-08,,filled,ST.nc
2022-06-09,,filled,ST.nc
2022-06-10,,filled,ST.nc
2022-06-11,1.347792029,filled,ST.nc
2022-06-12,,filled,ST.nc
2022-06-13,1.88064611,filled,ST.nc
2022-06-14,,filled,ST.nc
2022-06-15,,filled,ST.nc
2022-06-16,,filled,ST.nc
2022-06-17,1.443879128,filled,ST.nc
2022-06-18,1.25759232,filled,ST.nc
2022-06-19,,filled,ST.nc
2022-06-20,,filled,ST.nc
2022-06-21,0.823543489,filled,ST.nc
2022-06-22,,filled,ST.nc
2022-06-23,,filled,ST.nc
2022-06-24,1.403515816,filled,ST.nc
2022-06-25,0.95001173,filled,ST.nc
2022-06-26,1.58902359,filled,ST.nc
2022-06-27,2.319271803,filled,ST.nc
2022-06-28,2.507293701,filled,ST.nc
2022-06-29,2.539771795,filled,ST.nc
2022-06-30,3.257288694,filled,ST.nc
2022-07-01,3.917792559,filled,ST.nc
2022-07-02,1.687779307,filled,ST.nc
2022-07-03,,filled,ST.nc
2022-07-04,3.809000015,filled,ST.nc
2022-07-05,,filled,ST.nc
2022-07-06,2.15898633,filled,ST.nc
2022-07-07,,filled,ST.nc
2022-07-08,3.296055555,filled,ST.nc
2022-07-09,,filled,ST.nc
2022-07-10,,filled,ST.nc
2022-07-11,1.96505785,filled,ST.nc
2022-07-12,2.918439627,filled,ST.nc
2022-07-13,,filled,ST.nc
2022-07-14,,filled,ST.nc
2022-07-15,1.771452785,filled,ST.nc
2022-07-16,,filled,ST.nc
2022-07-17,,filled,ST.nc
2022-07-18,,filled,ST.nc
2022-07-19,2.157889843,filled,ST.nc
2022-07-20,,filled,ST.nc
2022-07-21,,filled,ST.nc
2022-07-22,1.479140639,filled,ST.nc
2022-07-23,,filled,ST.nc
2022-07-24,,filled,ST.nc
2022-07-25,1.289663434,filled,ST.nc
2022-07-26,,filled,ST.nc
2022-07-27,,filled,ST.nc
2022-07-28,2.462126255,filled,ST.nc
2022-07-29,,filled,ST.nc
2022-07-30,,filled,ST.nc
2022-07-31,,filled,ST.nc
2022-08-01,,filled,ST.nc
2022-08-02,,filled,ST.nc
2022-08-03,,filled,ST.nc
2022-08-04,2.662795067,filled,ST.nc
2022-08-05,,filled,ST.nc
2022-08-06,,filled,ST.nc
2022-08-07,3.147304535,filled,ST.nc
2022-08-08,,filled,ST.nc
2022-08-09,,filled,ST.nc
2022-08-10,7.842104912,filled,ST.nc
2022-08-11,4.70048666,filled,ST.nc
2022-08-12,5.469422817,filled,ST.nc
2022-08-13,,filled,ST.nc
2022-08-14,4.642747402,filled,ST.nc
2022-08-15,5.383921623,filled,ST.nc
2022-08-16,,filled,ST.nc
2022-08-17,4.675989151,filled,ST.nc
2022-08-18,,filled,ST.nc
2022-08-19,5.85813427,filled,ST.nc
2022-08-20,,filled,ST.nc
2022-08-21,,filled,ST.nc
2022-08-22,,filled,ST.nc
2022-08-23,6.00082159,filled,ST.nc
2022-08-24,,filled,ST.nc
2022-08-25,9.575424194,filled,ST.nc
2022-08-26,,filled,ST.nc
2022-08-27,,filled,ST.nc
2022-08-28,,filled,ST.nc
2022-08-29,,filled,ST.nc
2022-08-30,,filled,ST.nc
2022-08-31,15.04222298,filled,ST.nc
2022-09-01,,filled,ST.nc
2022-09-02,,filled,ST.nc
2022-09-03,,filled,ST.nc
2022-09-04,,filled,ST.nc
2022-09-05,,filled,ST.nc
2022-09-06,,filled,ST.nc
2022-09-07,,filled,ST.nc
2022-09-08,,filled,ST.nc
2022-09-09,,filled,ST.nc
2022-09-10,16.15607643,filled,ST.nc
2022-09-11,11.38007355,filled,ST.nc
2022-09-12,17.84596825,filled,ST.nc
2022-09-13,,filled,ST.nc
2022-09-14,4.283130646,filled,ST.nc
2022-09-15,,filled,ST.nc
2022-09-16,,filled,ST.nc
2022-09-17,,filled,ST.nc
2022-09-18,10.74660873,filled,ST.nc
2022-09-19,9.935366631,filled,ST.nc
2022-09-20,,filled,ST.nc
2022-09-21,19.10098648,filled,ST.nc
2022-09-22,,filled,ST.nc
2022-09-23,11.07900143,filled,ST.nc
2022-09-24,,filled,ST.nc
2022-09-25,13.46451378,filled,ST.nc
2022-09-26,11.01332664,filled,ST.nc
2022-09-27,5.73695755,filled,ST.nc
2022-09-28,,filled,ST.nc
2022-09-29,16.94357872,filled,ST.nc
2022-09-30,11.78767204,filled,ST.nc
2022-10-01,,filled,ST.nc
2022-10-02,,filled,ST.nc
2022-10-03,4.932392597,filled,ST.nc
2022-10-04,7.735372066,filled,ST.nc
2022-10-05,5.437507629,filled,ST.nc
2022-10-06,,filled,ST.nc
2022-10-07,7.262628078,filled,ST.nc
2022-10-08,12.63218784,filled,ST.nc
2022-10-09,,filled,ST.nc
2022-10-10,,filled,ST.nc
2022-10-11,,filled,ST.nc
2022-10-12,3.494595766,filled,ST.nc
2022-10-13,16.45416451,filled,ST.nc
2022-10-14,,filled,ST.nc
2022-10-15,9.930066109,filled,ST.nc
2022-10-16,8.439620972,filled,ST.nc
2022-10-17,9.026555061,filled,ST.nc
2022-10-18,8.865355492,filled,ST.nc
2022-10-19,9.426497459,filled,ST.nc
2022-10-20,3.330963135,filled,ST.nc
2022-10-21,,filled,ST.nc
2022-10-22,,filled,ST.nc
2022-10-23,,filled,ST.nc
2022-10-24,2.313913345,filled,ST.nc
2022-10-25,,filled,ST.nc
2022-10-26,,filled,ST.nc
2022-10-27,,filled,ST.nc
2022-10-28,4.093138695,filled,ST.nc
2022-10-29,,filled,ST.nc
2022-10-30,4.159708023,filled,ST.nc
2022-10-31,,filled,ST.nc
2022-11-01,3.417238712,filled,ST.nc
2022-11-02,,filled,ST.nc
2022-11-03,,filled,ST.nc
2022-11-04,4.656273365,filled,ST.nc
2022-11-05,2.925102234,filled,ST.nc
2022-11-06,4.235123158,filled,ST.nc
2022-11-07,4.470283985,filled,ST.nc
2022-11-08,,filled,ST.nc
2022-11-09,,filled,ST.nc
2022-11-10,,filled,ST.nc
2022-11-11,,filled,ST.nc
2022-11-12,,filled,ST.nc
2022-11-13,,filled,ST.nc
2022-11-14,5.269012928,filled,ST.nc
2022-11-15,3.772354126,filled,ST.nc
2022-11-16,4.569318295,filled,ST.nc
2022-11-17,1.87849772,filled,ST.nc
2022-11-18,,filled,ST.nc
2022-11-19,0.636252999,filled,ST.nc
2022-11-20,,filled,ST.nc
2022-11-21,9.953732491,filled,ST.nc
2022-11-22,6.168886662,filled,ST.nc
2022-11-23,5.950573921,filled,ST.nc
2022-11-24,,filled,ST.nc
2022-11-25,,filled,ST.nc
2022-11-26,,filled,ST.nc
2022-11-27,8.983491898,filled,ST.nc
2022-11-28,2.792074919,filled,ST.nc
2022-11-29,,filled,ST.nc
2022-11-30,3.717607498,filled,ST.nc
2022-12-01,,filled,ST.nc
2022-12-02,1.497421026,filled,ST.nc
2022-12-03,,filled,ST.nc
2022-12-04,,filled,ST.nc
2022-12-05,4.219268799,filled,ST.nc
2022-12-06,,filled,ST.nc
2022-12-07,,filled,ST.nc
2022-12-08,5.548076153,filled,ST.nc
2022-12-09,,filled,ST.nc
2022-12-10,4.730998039,filled,ST.nc
2022-12-11,7.047738552,filled,ST.nc
2022-12-12,1.963580489,filled,ST.nc
2022-12-13,,filled,ST.nc
2022-12-14,2.314694643,filled,ST.nc
2022-12-15,9.298012733,filled,ST.nc
2022-12-16,7.952566624,filled,ST.nc
2022-12-17,2.825069427,filled,ST.nc
2022-12-18,5.036705971,filled,ST.nc
2022-12-19,3.753543139,filled,ST.nc
2022-12-20,2.885163546,filled,ST.nc
2022-12-21,2.903622627,filled,ST.nc
2022-12-22,,filled,ST.nc
2022-12-23,5.708576679,filled,ST.nc
2022-12-24,3.953947067,filled,ST.nc
2022-12-25,,filled,ST.nc
2022-12-26,,filled,ST.nc
2022-12-27,,filled,ST.nc
2022-12-28,7.204036713,filled,ST.nc
2022-12-29,6.777152538,filled,ST.nc
2022-12-30,,filled,ST.nc
2022-12-31,2.022027969,filled,ST.nc
2023-01-01,3.111236572,filled,ST.nc
2023-01-02,5.182252407,filled,ST.nc
2023-01-03,4.963346481,filled,ST.nc
2023-01-04,3.066653252,filled,ST.nc
2023-01-05,3.224406481,filled,ST.nc
2023-01-06,,filled,ST.nc
2023-01-07,5.53484726,filled,ST.nc
2023-01-08,9.705131531,filled,ST.nc
2023-01-09,4.678934574,filled,ST.nc
2023-01-10,3.404124498,filled,ST.nc
2023-01-11,,filled,ST.nc
2023-01-12,3.754947901,filled,ST.nc
2023-01-13,5.30610466,filled,ST.nc
2023-01-14,7.419244289,filled,ST.nc
2023-01-15,,filled,ST.nc
2023-01-16,4.782117844,filled,ST.nc
2023-01-17,5.352976799,filled,ST.nc
2023-01-18,,filled,ST.nc
2023-01-19,4.384734154,filled,ST.nc
2023-01-20,5.062795639,filled,ST.nc
2023-01-21,4.357888699,filled,ST.nc
2023-01-22,,filled,ST.nc
2023-01-23,2.890904188,filled,ST.nc
2023-01-24,5.104875565,filled,ST.nc
2023-01-25,3.947398424,filled,ST.nc
2023-01-26,6.208828449,filled,ST.nc
2023-01-27,,filled,ST.nc
2023-01-28,4.817975521,filled,ST.nc
2023-01-29,,filled,ST.nc
2023-01-30,5.632532597,filled,ST.nc
2023-01-31,4.556817532,filled,ST.nc
2023-02-01,12.78691196,filled,ST.nc
2023-02-02,5.541307926,filled,ST.nc
2023-02-03,5.378915787,filled,ST.nc
2023-02-04,19.26213074,filled,ST.nc
2023-02-05,4.640204906,filled,ST.nc
2023-02-06,,filled,ST.nc
2023-02-07,7.959293365,filled,ST.nc
2023-02-08,8.261244774,filled,ST.nc
2023-02-09,4.255109787,filled,ST.nc
2023-02-10,14.43670368,filled,ST.nc
2023-02-11,9.895252228,filled,ST.nc
2023-02-12,4.280350685,filled,ST.nc
2023-02-13,5.090544701,filled,ST.nc
2023-02-14,,filled,ST.nc
2023-02-15,,filled,ST.nc
2023-02-16,4.555878639,filled,ST.nc
2023-02-17,3.211572647,filled,ST.nc
2023-02-18,,filled,ST.nc
2023-02-19,4.418749332,filled,ST.nc
2023-02-20,5.867655277,filled,ST.nc
2023-02-21,4.549444675,filled,ST.nc
2023-02-22,2.858180761,filled,ST.nc
2023-02-23,1.480080605,filled,ST.nc
2023-02-24,2.550577164,filled,ST.nc
2023-02-25,3.773655891,filled,ST.nc
2023-02-26,5.306064606,filled,ST.nc
2023-02-27,,filled,ST.nc
2023-02-28,4.167149544,filled,ST.nc
2023-03-01,,filled,ST.nc
2023-03-02,,filled,ST.nc
2023-03-03,4.196760654,filled,ST.nc
2023-03-04,,filled,ST.nc
2023-03-05,3.399076223,filled,ST.nc
2023-03-06,14.09892941,filled,ST.nc
2023-03-07,2.899707794,filled,ST.nc
2023-03-08,3.316070557,filled,ST.nc
2023-03-09,4.22866869,filled,ST.nc
2023-03-10,4.847930431,filled,ST.nc
2023-03-11,4.048736095,filled,ST.nc
2023-03-12,3.525424719,filled,ST.nc
2023-03-13,,filled,ST.nc
2023-03-14,3.025785446,filled,ST.nc
2023-03-15,3.116214752,filled,ST.nc
2023-03-16,3.017338037,filled,ST.nc
2023-03-17,,filled,ST.nc
2023-03-18,5.601126194,filled,ST.nc
2023-03-19,6.918838501,filled,ST.nc
2023-03-20,7.254473686,filled,ST.nc
2023-03-21,6.329934597,filled,ST.nc
2023-03-22,6.246270657,filled,ST.nc
2023-03-23,3.886371613,filled,ST.nc
2023-03-24,4.955525398,filled,ST.nc
2023-03-25,,filled,ST.nc
2023-03-26,,filled,ST.nc
2023-03-27,3.925193071,filled,ST.nc
2023-03-28,2.581440926,filled,ST.nc
2023-03-29,5.209495544,filled,ST.nc
2023-03-30,9.633255005,filled,ST.nc
2023-03-31,,filled,ST.nc
2023-04-01,,filled,ST.nc
2023-04-02,2.888754606,filled,ST.nc
2023-04-03,3.000968933,filled,ST.nc
2023-04-04,,filled,ST.nc
2023-04-05,,filled,ST.nc
2023-04-06,3.504674435,filled,ST.nc
2023-04-07,,filled,ST.nc
2023-04-08,,filled,ST.nc
2023-04-09,,filled,ST.nc
2023-04-10,3.292905331,filled,ST.nc
2023-04-11,2.752418756,filled,ST.nc
2023-04-12,,filled,ST.nc
2023-04-13,,filled,ST.nc
2023-04-14,2.751838446,filled,ST.nc
2023-04-15,,filled,ST.nc
2023-04-16,1.483018041,filled,ST.nc
2023-04-17,3.230063915,filled,ST.nc
2023-04-18,3.859703064,filled,ST.nc
2023-04-19,2.823143005,filled,ST.nc
2023-04-20,5.499786377,filled,ST.nc
2023-04-21,2.12334609,filled,ST.nc
2023-04-22,2.002415419,filled,ST.nc
2023-04-23,2.085813999,filled,ST.nc
2023-04-24,,filled,ST.nc
2023-04-25,,filled,ST.nc
2023-04-26,,filled,ST.nc
2023-04-27,,filled,ST.nc
2023-04-28,6.28134203,filled,ST.nc
2023-04-29,3.779480696,filled,ST.nc
2023-04-30,5.095162868,filled,ST.nc
2023-05-01,7.563547611,filled,ST.nc
2023-05-02,,filled,ST.nc
2023-05-03,5.847035885,filled,ST.nc
2023-05-04,2.871880054,filled,ST.nc
2023-05-05,3.02677536,filled,ST.nc
2023-05-06,,filled,ST.nc
2023-05-07,,filled,ST.nc
2023-05-08,,filled,ST.nc
2023-05-09,5.914955616,filled,ST.nc
2023-05-10,,filled,ST.nc
2023-05-11,,filled,ST.nc
2023-05-12,2.218638182,filled,ST.nc
2023-05-13,3.711247921,filled,ST.nc
2023-05-14,2.024311781,filled,ST.nc
2023-05-15,,filled,ST.nc
2023-05-16,2.661769152,filled,ST.nc
2023-05-17,2.428440094,filled,ST.nc
2023-05-18,,filled,ST.nc
2023-05-19,,filled,ST.nc
2023-05-20,2.522334814,filled,ST.nc
2023-05-21,,filled,ST.nc
2023-05-22,,filled,ST.nc
2023-05-23,,filled,ST.nc
2023-05-24,,filled,ST.nc
2023-05-25,3.877262831,filled,ST.nc
2023-05-26,4.786521435,filled,ST.nc
2023-05-27,2.711579561,filled,ST.nc
2023-05-28,3.864326954,filled,ST.nc
2023-05-29,,filled,ST.nc
2023-05-30,,filled,ST.nc
2023-05-31,,filled,ST.nc
2023-06-01,1.87819469,filled,ST.nc
2023-06-02,,filled,ST.nc
2023-06-03,3.064844847,filled,ST.nc
2023-06-04,1.83732295,filled,ST.nc
2023-06-05,,filled,ST.nc
2023-06-06,,filled,ST.nc
2023-06-07,,filled,ST.nc
2023-06-08,,filled,ST.nc
2023-06-09,,filled,ST.nc
2023-06-10,2.195913315,filled,ST.nc
2023-06-11,,filled,ST.nc
2023-06-12,,filled,ST.nc
2023-06-13,,filled,ST.nc
2023-06-14,1.532515407,filled,ST.nc
2023-06-15,,filled,ST.nc
2023-06-16,,filled,ST.nc
2023-06-17,,filled,ST.nc
2023-06-18,1.816892147,filled,ST.nc
2023-06-19,,filled,ST.nc
2023-06-20,2.848775864,filled,ST.nc
2023-06-21,,filled,ST.nc
2023-06-22,,filled,ST.nc
2023-06-23,2.198451757,filled,ST.nc
2023-06-24,,filled,ST.nc
2023-06-25,,filled,ST.nc
2023-06-26,3.373231649,filled,ST.nc
2023-06-27,4.525947094,filled,ST.nc
2023-06-28,2.988300085,filled,ST.nc
2023-06-29,,filled,ST.nc
2023-06-30,2.919708252,filled,ST.nc
2023-07-01,2.540153503,filled,ST.nc
2023-07-02,5.148415089,filled,ST.nc
2023-07-03,,filled,ST.nc
2023-07-04,2.153221369,filled,ST.nc
2023-07-05,,filled,ST.nc
2023-07-06,,filled,ST.nc
2023-07-07,,filled,ST.nc
2023-07-08,7.963832855,filled,ST.nc
2023-07-09,,filled,ST.nc
2023-07-10,,filled,ST.nc
2023-07-11,2.229254007,filled,ST.nc
2023-07-12,,filled,ST.nc
2023-07-13,,filled,ST.nc
2023-07-14,,filled,ST.nc
2023-07-15,2.899816275,filled,ST.nc
2023-07-16,,filled,ST.nc
2023-07-17,,filled,ST.nc
2023-07-18,,filled,ST.nc
2023-07-19,,filled,ST.nc
2023-07-20,6.756637573,filled,ST.nc
2023-07-21,3.033824921,filled,ST.nc
2023-07-22,6.247009277,filled,ST.nc
2023-07-23,3.572842598,filled,ST.nc
2023-07-24,3.916311979,filled,ST.nc
2023-07-25,,filled,ST.nc
2023-07-26,,filled,ST.nc
2023-07-27,3.15106988,filled,ST.nc
2023-07-28,5.150625229,filled,ST.nc
2023-07-29,2.075040579,filled,ST.nc
2023-07-30,,filled,ST.nc
2023-07-31,,filled,ST.nc
2023-08-01,2.949094772,filled,ST.nc
2023-08-02,,filled,ST.nc
2023-08-03,4.305438042,filled,ST.nc
2023-08-04,5.646456242,filled,ST.nc
2023-08-05,,filled,ST.nc
2023-08-06,2.720267057,filled,ST.nc
2023-08-07,2.750551939,filled,ST.nc
2023-08-08,,filled,ST.nc
2023-08-09,,filled,ST.nc
2023-08-10,,filled,ST.nc
2023-08-11,7.490757942,filled,ST.nc
2023-08-12,4.565895557,filled,ST.nc
2023-08-13,,filled,ST.nc
2023-08-14,3.158190012,filled,ST.nc
2023-08-15,,filled,ST.nc
2023-08-16,2.893304825,filled,ST.nc
2023-08-17,,filled,ST.nc
2023-08-18,,filled,ST.nc
2023-08-19,5.100955486,filled,ST.nc
2023-08-20,,filled,ST.nc
2023-08-21,6.722428322,filled,ST.nc
2023-08-22,,filled,ST.nc
2023-08-23,,filled,ST.nc
2023-08-24,4.100196362,filled,ST.nc
2023-08-25,5.218054295,filled,ST.nc
2023-08-26,,filled,ST.nc
2023-08-27,,filled,ST.nc
2023-08-28,3.190776587,filled,ST.nc
2023-08-29,5.186153889,filled,ST.nc
2023-08-30,6.009983063,filled,ST.nc
2023-08-31,,filled,ST.nc
2023-09-01,,filled,ST.nc
2023-09-02,,filled,ST.nc
2023-09-03,3.380376101,filled,ST.nc
2023-09-04,,filled,ST.nc
2023-09-05,,filled,ST.nc
2023-09-06,,filled,ST.nc
2023-09-07,9.076033592,filled,ST.nc
2023-09-08,,filled,ST.nc
2023-09-09,,filled,ST.nc
2023-09-10,,filled,ST.nc
2023-09-11,,filled,ST.nc
2023-09-12,3.267042875,filled,ST.nc
2023-09-13,,filled,ST.nc
2023-09-14,,filled,ST.nc
2023-09-15,,filled,ST.nc
2023-09-16,2.886839628,filled,ST.nc
2023-09-17,3.025462389,filled,ST.nc
2023-09-18,,filled,ST.nc
2023-09-19,,filled,ST.nc
2023-09-20,,filled,ST.nc
2023-09-21,,filled,ST.nc
2023-09-22,,filled,ST.nc
2023-09-23,,filled,ST.nc
2023-09-24,3.050837755,filled,ST.nc
2023-09-25,2.604979277,filled,ST.nc
2023-09-26,5.203233242,filled,ST.nc
2023-09-27,5.391257763,filled,ST.nc
2023-09-28,2.727006197,filled,ST.nc
2023-09-29,,filled,ST.nc
2023-09-30,4.490620613,filled,ST.nc
2023-10-01,2.018250227,filled,ST.nc
2023-10-02,,filled,ST.nc
2023-10-03,,filled,ST.nc
2023-10-04,5.803061008,filled,ST.nc
2023-10-05,8.364825249,filled,ST.nc
2023-10-06,3.278967857,filled,ST.nc
2023-10-07,4.572694302,filled,ST.nc
2023-10-08,,filled,ST.nc
2023-10-09,3.374039173,filled,ST.nc
2023-10-10,,filled,ST.nc
2023-10-11,,filled,ST.nc
2023-10-12,4.71747303,filled,ST.nc
2023-10-13,4.090677738,filled,ST.nc
2023-10-14,4.134267807,filled,ST.nc
2023-10-15,,filled,ST.nc
2023-10-16,4.0604949,filled,ST.nc
2023-10-17,5.183560371,filled,ST.nc
2023-10-18,,filled,ST.nc
2023-10-19,,filled,ST.nc
2023-10-20,3.909010172,filled,ST.nc
2023-10-21,,filled,ST.nc
2023-10-22,,filled,ST.nc
2023-10-23,,filled,ST.nc
2023-10-24,,filled,ST.nc
2023-10-25,5.522724628,filled,ST.nc
2023-10-26,,filled,ST.nc
2023-10-27,3.122522354,filled,ST.nc
2023-10-28,5.827156544,filled,ST.nc
2023-10-29,,filled,ST.nc
2023-10-30,5.327584267,filled,ST.nc
2023-10-31,,filled,ST.nc
2023-11-01,4.573135853,filled,ST.nc
2023-11-02,4.818824768,filled,ST.nc
2023-11-03,,filled,ST.nc
2023-11-04,4.494277477,filled,ST.nc
2023-11-05,2.753473282,filled,ST.nc
2023-11-06,,filled,ST.nc
2023-11-07,5.471880436,filled,ST.nc
2023-11-08,2.741378784,filled,ST.nc
2023-11-09,1.322425842,filled,ST.nc
2023-11-10,,filled,ST.nc
2023-11-11,,filled,ST.nc
2023-11-12,,filled,ST.nc
2023-11-13,,filled,ST.nc
