date,chlor_a,status,source_file
15/11/2021,5.930450916,filled,ST.nc
16/11/2021,2.74281621,filled,ST.nc
17/11/2021,0.266482651,filled,ST.nc
18/11/2021,,filled,ST.nc
19/11/2021,,filled,ST.nc
20/11/2021,,filled,ST.nc
21/11/2021,,filled,ST.nc
22/11/2021,,filled,ST.nc
23/11/2021,2.790644646,filled,ST.nc
24/11/2021,,filled,ST.nc
25/11/2021,,filled,ST.nc
26/11/2021,3.288197517,filled,ST.nc
27/11/2021,,filled,ST.nc
28/11/2021,,filled,ST.nc
29/11/2021,,filled,ST.nc
30/11/2021,2.261669636,filled,ST.nc
1/12/2021,2.313335896,filled,ST.nc
2/12/2021,,filled,ST.nc
3/12/2021,,filled,ST.nc
4/12/2021,2.836657524,filled,ST.nc
5/12/2021,3.949334383,filled,ST.nc
6/12/2021,,filled,ST.nc
7/12/2021,4.823154926,filled,ST.nc
8/12/2021,5.790163994,filled,ST.nc
9/12/2021,,filled,ST.nc
10/12/2021,,filled,ST.nc
11/12/2021,7.012920856,filled,ST.nc
12/12/2021,,filled,ST.nc
13/12/2021,,filled,ST.nc
14/12/2021,,filled,ST.nc
15/12/2021,2.419020176,filled,ST.nc
16/12/2021,2.097444296,filled,ST.nc
17/12/2021,,filled,ST.nc
18/12/2021,,filled,ST.nc
19/12/2021,4.552910805,filled,ST.nc
20/12/2021,2.338613033,filled,ST.nc
21/12/2021,,filled,ST.nc
22/12/2021,,filled,ST.nc
23/12/2021,2.915982008,filled,ST.nc
24/12/2021,3.272991896,filled,ST.nc
25/12/2021,,filled,ST.nc
26/12/2021,6.191639423,filled,ST.nc
27/12/2021,10.28572845,filled,ST.nc
28/12/2021,3.431210756,filled,ST.nc
29/12/2021,,filled,ST.nc
30/12/2021,2.260959148,filled,ST.nc
31/12/2021,2.520136356,filled,ST.nc
1/01/2022,2.534350395,filled,ST.nc
2/01/2022,1.906774759,filled,ST.nc
3/01/2022,1.709656239,filled,ST.nc
4/01/2022,1.872197032,filled,ST.nc
5/01/2022,,filled,ST.nc
6/01/2022,2.70206356,filled,ST.nc
7/01/2022,3.257637739,filled,ST.nc
8/01/2022,2.090157747,filled,ST.nc
9/01/2022,2.159210443,filled,ST.nc
10/01/2022,2.022983313,filled,ST.nc
11/01/2022,2.236008167,filled,ST.nc
12/01/2022,1.810340643,filled,ST.nc
13/01/2022,,filled,ST.nc
14/01/2022,1.757418036,filled,ST.nc
15/01/2022,2.644643784,filled,ST.nc
16/01/2022,1.863515854,filled,ST.nc
17/01/2022,2.739857435,filled,ST.nc
18/01/2022,2.288035393,filled,ST.nc
19/01/2022,5.106683731,filled,ST.nc
20/01/2022,6.871709824,filled,ST.nc
21/01/2022,5.954161644,filled,ST.nc
22/01/2022,7.908086777,filled,ST.nc
23/01/2022,2.469704628,filled,ST.nc
24/01/2022,1.402906656,filled,ST.nc
25/01/2022,1.447038412,filled,ST.nc
26/01/2022,1.865834117,filled,ST.nc
27/01/2022,1.282725453,filled,ST.nc
28/01/2022,1.516634583,filled,ST.nc
29/01/2022,2.037192822,filled,ST.nc
30/01/2022,3.046070337,filled,ST.nc
31/01/2022,2.235737085,filled,ST.nc
1/02/2022,,filled,ST.nc
2/02/2022,4.330877304,filled,ST.nc
3/02/2022,11.23164749,filled,ST.nc
4/02/2022,7.152075768,filled,ST.nc
5/02/2022,5.02341032,filled,ST.nc
6/02/2022,,filled,ST.nc
7/02/2022,4.563459396,filled,ST.nc
8/02/2022,2.564534903,filled,ST.nc
9/02/2022,3.712309122,filled,ST.nc
10/02/2022,2.442107916,filled,ST.nc
11/02/2022,2.957791567,filled,ST.nc
12/02/2022,5.161409855,filled,ST.nc
13/02/2022,3.49371314,filled,ST.nc
14/02/2022,4.566857815,filled,ST.nc
15/02/2022,2.779719591,filled,ST.nc
16/02/2022,3.216464281,filled,ST.nc
17/02/2022,6.762032986,filled,ST.nc
18/02/2022,6.783475399,filled,ST.nc
19/02/2022,2.975219488,filled,ST.nc
20/02/2022,2.747609377,filled,ST.nc
21/02/2022,2.92280817,filled,ST.nc
22/02/2022,2.072640419,filled,ST.nc
23/02/2022,1.250465512,filled,ST.nc
24/02/2022,1.690492272,filled,ST.nc
25/02/2022,1.545208573,filled,ST.nc
26/02/2022,1.77415514,filled,ST.nc
27/02/2022,1.449500799,filled,ST.nc
28/02/2022,,filled,ST.nc
1/03/2022,1.491294146,filled,ST.nc
2/03/2022,,filled,ST.nc
3/03/2022,2.127127647,filled,ST.nc
4/03/2022,3.185691595,filled,ST.nc
5/03/2022,2.727534056,filled,ST.nc
6/03/2022,4.270581722,filled,ST.nc
7/03/2022,2.633532286,filled,ST.nc
8/03/2022,4.373034,filled,ST.nc
9/03/2022,,filled,ST.nc
10/03/2022,,filled,ST.nc
11/03/2022,3.485336542,filled,ST.nc
12/03/2022,2.076041222,filled,ST.nc
13/03/2022,,filled,ST.nc
14/03/2022,3.162463665,filled,ST.nc
15/03/2022,,filled,ST.nc
16/03/2022,1.8070122,filled,ST.nc
17/03/2022,3.397433281,filled,ST.nc
18/03/2022,,filled,ST.nc
19/03/2022,,filled,ST.nc
20/03/2022,3.996860266,filled,ST.nc
21/03/2022,,filled,ST.nc
22/03/2022,2.00670743,filled,ST.nc
23/03/2022,3.92188859,filled,ST.nc
24/03/2022,2.845379353,filled,ST.nc
25/03/2022,,filled,ST.nc
26/03/2022,2.096482038,filled,ST.nc
27/03/2022,,filled,ST.nc
28/03/2022,,filled,ST.nc
29/03/2022,,filled,ST.nc
30/03/2022,,filled,ST.nc
31/03/2022,6.022593498,filled,ST.nc
1/04/2022,,filled,ST.nc
2/04/2022,,filled,ST.nc
3/04/2022,,filled,ST.nc
4/04/2022,,filled,ST.nc
5/04/2022,2.493100405,filled,ST.nc
6/04/2022,2.183341265,filled,ST.nc
7/04/2022,2.183671713,filled,ST.nc
8/04/2022,,filled,ST.nc
9/04/2022,2.255871058,filled,ST.nc
10/04/2022,2.221876383,filled,ST.nc
11/04/2022,3.301495552,filled,ST.nc
12/04/2022,4.383965015,filled,ST.nc
13/04/2022,2.450327396,filled,ST.nc
14/04/2022,1.59408164,filled,ST.nc
15/04/2022,,filled,ST.nc
16/04/2022,2.132286787,filled,ST.nc
17/04/2022,1.941688061,filled,ST.nc
18/04/2022,1.867082,filled,ST.nc
19/04/2022,2.728615046,filled,ST.nc
20/04/2022,2.076035261,filled,ST.nc
21/04/2022,2.265963316,filled,ST.nc
22/04/2022,5.43642664,filled,ST.nc
23/04/2022,,filled,ST.nc
24/04/2022,3.695729256,filled,ST.nc
25/04/2022,,filled,ST.nc
26/04/2022,1.909816384,filled,ST.nc
27/04/2022,,filled,ST.nc
28/04/2022,,filled,ST.nc
29/04/2022,1.970949411,filled,ST.nc
30/04/2022,1.855640888,filled,ST.nc
1/05/2022,1.410559297,filled,ST.nc
2/05/2022,1.333275437,filled,ST.nc
3/05/2022,1.600876331,filled,ST.nc
4/05/2022,1.843358994,filled,ST.nc
5/05/2022,2.164244413,filled,ST.nc
6/05/2022,2.500934601,filled,ST.nc
7/05/2022,2.877985477,filled,ST.nc
8/05/2022,3.173779249,filled,ST.nc
9/05/2022,2.802878857,filled,ST.nc
10/05/2022,3.638580799,filled,ST.nc
11/05/2022,,filled,ST.nc
12/05/2022,,filled,ST.nc
13/05/2022,1.214156508,filled,ST.nc
14/05/2022,,filled,ST.nc
15/05/2022,,filled,ST.nc
16/05/2022,2.348410845,filled,ST.nc
17/05/2022,1.851958036,filled,ST.nc
18/05/2022,2.724729061,filled,ST.nc
19/05/2022,,filled,ST.nc
20/05/2022,,filled,ST.nc
21/05/2022,2.080343962,filled,ST.nc
22/05/2022,0.778499365,filled,ST.nc
23/05/2022,,filled,ST.nc
24/05/2022,3.159659624,filled,ST.nc
25/05/2022,2.029099941,filled,ST.nc
26/05/2022,2.92665267,filled,ST.nc
27/05/2022,3.822586536,filled,ST.nc
28/05/2022,3.296619654,filled,ST.nc
29/05/2022,2.821037054,filled,ST.nc
30/05/2022,2.219149351,filled,ST.nc
31/05/2022,1.546317816,filled,ST.nc
1/06/2022,2.146116495,filled,ST.nc
2/06/2022,,filled,ST.nc
3/06/2022,,filled,ST.nc
4/06/2022,1.964186788,filled,ST.nc
5/06/2022,1.578439951,filled,ST.nc
6/06/2022,,filled,ST.nc
7/06/2022,1.984119296,filled,ST.nc
8/06/2022,,filled,ST.nc
9/06/2022,,filled,ST.nc
10/06/2022,,filled,ST.nc
11/06/2022,1.216468334,filled,ST.nc
12/06/2022,,filled,ST.nc
13/06/2022,2.812192678,filled,ST.nc
14/06/2022,,filled,ST.nc
15/06/2022,,filled,ST.nc
16/06/2022,,filled,ST.nc
17/06/2022,2.296299934,filled,ST.nc
18/06/2022,2.936304569,filled,ST.nc
19/06/2022,,filled,ST.nc
20/06/2022,2.71684885,filled,ST.nc
21/06/2022,1.844422221,filled,ST.nc
22/06/2022,,filled,ST.nc
23/06/2022,,filled,ST.nc
24/06/2022,3.037627935,filled,ST.nc
25/06/2022,2.886572838,filled,ST.nc
26/06/2022,3.576418161,filled,ST.nc
27/06/2022,6.209153175,filled,ST.nc
28/06/2022,2.892960072,filled,ST.nc
29/06/2022,5.907151222,filled,ST.nc
30/06/2022,7.307188988,filled,ST.nc
1/07/2022,14.29213333,filled,ST.nc
2/07/2022,,filled,ST.nc
3/07/2022,,filled,ST.nc
4/07/2022,12.10050678,filled,ST.nc
5/07/2022,,filled,ST.nc
6/07/2022,2.255943775,filled,ST.nc
7/07/2022,3.369011402,filled,ST.nc
8/07/2022,2.382095337,filled,ST.nc
9/07/2022,,filled,ST.nc
10/07/2022,2.623744011,filled,ST.nc
11/07/2022,1.428047061,filled,ST.nc
12/07/2022,2.588496685,filled,ST.nc
13/07/2022,,filled,ST.nc
14/07/2022,,filled,ST.nc
15/07/2022,3.156684399,filled,ST.nc
16/07/2022,,filled,ST.nc
17/07/2022,,filled,ST.nc
18/07/2022,0.911339343,filled,ST.nc
19/07/2022,1.672259927,filled,ST.nc
20/07/2022,,filled,ST.nc
21/07/2022,,filled,ST.nc
22/07/2022,,filled,ST.nc
23/07/2022,,filled,ST.nc
24/07/2022,,filled,ST.nc
25/07/2022,2.430886745,filled,ST.nc
26/07/2022,,filled,ST.nc
27/07/2022,1.842219234,filled,ST.nc
28/07/2022,2.558261871,filled,ST.nc
29/07/2022,,filled,ST.nc
30/07/2022,,filled,ST.nc
31/07/2022,,filled,ST.nc
1/08/2022,,filled,ST.nc
2/08/2022,2.694114208,filled,ST.nc
3/08/2022,,filled,ST.nc
4/08/2022,,filled,ST.nc
5/08/2022,,filled,ST.nc
6/08/2022,,filled,ST.nc
7/08/2022,2.738492012,filled,ST.nc
8/08/2022,2.725907564,filled,ST.nc
9/08/2022,,filled,ST.nc
10/08/2022,,filled,ST.nc
11/08/2022,2.142940998,filled,ST.nc
12/08/2022,1.293470383,filled,ST.nc
13/08/2022,,filled,ST.nc
14/08/2022,,filled,ST.nc
15/08/2022,2.704088449,filled,ST.nc
16/08/2022,,filled,ST.nc
17/08/2022,3.493478775,filled,ST.nc
18/08/2022,2.191222429,filled,ST.nc
19/08/2022,,filled,ST.nc
20/08/2022,,filled,ST.nc
21/08/2022,1.793133616,filled,ST.nc
22/08/2022,1.472105503,filled,ST.nc
23/08/2022,1.220290661,filled,ST.nc
24/08/2022,,filled,ST.nc
25/08/2022,2.705913067,filled,ST.nc
26/08/2022,5.311410904,filled,ST.nc
27/08/2022,1.14559412,filled,ST.nc
28/08/2022,,filled,ST.nc
29/08/2022,1.426841497,filled,ST.nc
30/08/2022,1.196067214,filled,ST.nc
31/08/2022,1.195841432,filled,ST.nc
1/09/2022,1.986730695,filled,ST.nc
2/09/2022,,filled,ST.nc
3/09/2022,,filled,ST.nc
4/09/2022,,filled,ST.nc
5/09/2022,,filled,ST.nc
6/09/2022,2.575595856,filled,ST.nc
7/09/2022,,filled,ST.nc
8/09/2022,,filled,ST.nc
9/09/2022,7.168012142,filled,ST.nc
10/09/2022,3.290083885,filled,ST.nc
11/09/2022,1.844198704,filled,ST.nc
12/09/2022,2.743635893,filled,ST.nc
13/09/2022,,filled,ST.nc
14/09/2022,,filled,ST.nc
15/09/2022,,filled,ST.nc
16/09/2022,,filled,ST.nc
17/09/2022,,filled,ST.nc
18/09/2022,2.573308706,filled,ST.nc
19/09/2022,,filled,ST.nc
20/09/2022,,filled,ST.nc
21/09/2022,2.499952555,filled,ST.nc
22/09/2022,3.337814331,filled,ST.nc
23/09/2022,2.063229561,filled,ST.nc
24/09/2022,,filled,ST.nc
25/09/2022,1.43778336,filled,ST.nc
26/09/2022,1.501553655,filled,ST.nc
27/09/2022,1.783591151,filled,ST.nc
28/09/2022,,filled,ST.nc
29/09/2022,3.408116579,filled,ST.nc
30/09/2022,2.161056519,filled,ST.nc
1/10/2022,3.53615737,filled,ST.nc
2/10/2022,,filled,ST.nc
3/10/2022,,filled,ST.nc
4/10/2022,2.929600477,filled,ST.nc
5/10/2022,2.773720026,filled,ST.nc
6/10/2022,1.911898136,filled,ST.nc
7/10/2022,2.346171141,filled,ST.nc
8/10/2022,1.829541683,filled,ST.nc
9/10/2022,,filled,ST.nc
10/10/2022,,filled,ST.nc
11/10/2022,1.832876801,filled,ST.nc
12/10/2022,2.130459547,filled,ST.nc
13/10/2022,3.699112892,filled,ST.nc
14/10/2022,3.478134871,filled,ST.nc
15/10/2022,2.676862955,filled,ST.nc
16/10/2022,3.653801441,filled,ST.nc
17/10/2022,0.987406492,filled,ST.nc
18/10/2022,4.824226379,filled,ST.nc
19/10/2022,4.081635475,filled,ST.nc
20/10/2022,4.497205257,filled,ST.nc
21/10/2022,4.200334549,filled,ST.nc
22/10/2022,2.91295886,filled,ST.nc
23/10/2022,,filled,ST.nc
24/10/2022,2.343989611,filled,ST.nc
25/10/2022,,filled,ST.nc
26/10/2022,2.452643156,filled,ST.nc
27/10/2022,2.918348789,filled,ST.nc
28/10/2022,2.854856253,filled,ST.nc
29/10/2022,,filled,ST.nc
30/10/2022,3.562569618,filled,ST.nc
31/10/2022,2.50134778,filled,ST.nc
1/11/2022,2.616878271,filled,ST.nc
2/11/2022,3.910191774,filled,ST.nc
3/11/2022,3.474438906,filled,ST.nc
4/11/2022,16.11287498,filled,ST.nc
5/11/2022,3.411837578,filled,ST.nc
6/11/2022,2.601660013,filled,ST.nc
7/11/2022,,filled,ST.nc
8/11/2022,,filled,ST.nc
9/11/2022,0.311803013,filled,ST.nc
10/11/2022,,filled,ST.nc
11/11/2022,2.035559416,filled,ST.nc
12/11/2022,2.177538872,filled,ST.nc
13/11/2022,,filled,ST.nc
14/11/2022,5.556829453,filled,ST.nc
15/11/2022,3.479469776,filled,ST.nc
16/11/2022,2.626710415,filled,ST.nc
17/11/2022,2.403899431,filled,ST.nc
18/11/2022,,filled,ST.nc
19/11/2022,2.842243671,filled,ST.nc
20/11/2022,1.940761447,filled,ST.nc
21/11/2022,3.214435101,filled,ST.nc
22/11/2022,,filled,ST.nc
23/11/2022,17.69678497,filled,ST.nc
24/11/2022,,filled,ST.nc
25/11/2022,,filled,ST.nc
26/11/2022,8.637136459,filled,ST.nc
27/11/2022,4.776500702,filled,ST.nc
28/11/2022,2.949274302,filled,ST.nc
29/11/2022,2.483173847,filled,ST.nc
30/11/2022,14.14108753,filled,ST.nc
1/12/2022,,filled,ST.nc
2/12/2022,0.099364437,filled,ST.nc
3/12/2022,,filled,ST.nc
4/12/2022,2.828261375,filled,ST.nc
5/12/2022,2.373945475,filled,ST.nc
6/12/2022,,filled,ST.nc
7/12/2022,2.146233559,filled,ST.nc
8/12/2022,1.761535168,filled,ST.nc
9/12/2022,,filled,ST.nc
10/12/2022,1.852358937,filled,ST.nc
11/12/2022,2.419475079,filled,ST.nc
12/12/2022,3.165213823,filled,ST.nc
13/12/2022,,filled,ST.nc
14/12/2022,5.677752018,filled,ST.nc
15/12/2022,6.93744421,filled,ST.nc
16/12/2022,2.191361666,filled,ST.nc
17/12/2022,3.257328033,filled,ST.nc
18/12/2022,,filled,ST.nc
19/12/2022,2.96433115,filled,ST.nc
20/12/2022,3.130526066,filled,ST.nc
21/12/2022,2.961527824,filled,ST.nc
22/12/2022,,filled,ST.nc
23/12/2022,2.655928612,filled,ST.nc
24/12/2022,3.109589577,filled,ST.nc
25/12/2022,2.095564365,filled,ST.nc
26/12/2022,1.033720016,filled,ST.nc
27/12/2022,,filled,ST.nc
28/12/2022,1.766634583,filled,ST.nc
29/12/2022,1.764383793,filled,ST.nc
30/12/2022,2.525317907,filled,ST.nc
31/12/2022,,filled,ST.nc
1/01/2023,2.260044098,filled,ST.nc
2/01/2023,3.212380409,filled,ST.nc
3/01/2023,3.559022427,filled,ST.nc
4/01/2023,2.411826849,filled,ST.nc
5/01/2023,4.298119068,filled,ST.nc
6/01/2023,0.397188693,filled,ST.nc
7/01/2023,2.340000868,filled,ST.nc
8/01/2023,3.170423269,filled,ST.nc
9/01/2023,1.799279332,filled,ST.nc
10/01/2023,2.056758165,filled,ST.nc
11/01/2023,,filled,ST.nc
12/01/2023,2.355255127,filled,ST.nc
13/01/2023,2.658366919,filled,ST.nc
14/01/2023,4.779013634,filled,ST.nc
15/01/2023,4.665468216,filled,ST.nc
16/01/2023,2.186997175,filled,ST.nc
17/01/2023,2.791710854,filled,ST.nc
18/01/2023,,filled,ST.nc
19/01/2023,,filled,ST.nc
20/01/2023,4.14152813,filled,ST.nc
21/01/2023,2.680788517,filled,ST.nc
22/01/2023,2.053194046,filled,ST.nc
23/01/2023,2.974138498,filled,ST.nc
24/01/2023,1.670439124,filled,ST.nc
25/01/2023,2.348073721,filled,ST.nc
26/01/2023,3.371876478,filled,ST.nc
27/01/2023,2.3212111,filled,ST.nc
28/01/2023,1.857395768,filled,ST.nc
29/01/2023,1.829481363,filled,ST.nc
30/01/2023,3.081075668,filled,ST.nc
31/01/2023,2.550323963,filled,ST.nc
1/02/2023,2.474379539,filled,ST.nc
2/02/2023,2.784460545,filled,ST.nc
3/02/2023,5.544399738,filled,ST.nc
4/02/2023,,filled,ST.nc
5/02/2023,3.576096773,filled,ST.nc
6/02/2023,,filled,ST.nc
7/02/2023,3.39923358,filled,ST.nc
8/02/2023,2.360693455,filled,ST.nc
9/02/2023,1.62322855,filled,ST.nc
10/02/2023,4.436255455,filled,ST.nc
11/02/2023,2.051934004,filled,ST.nc
12/02/2023,2.201405525,filled,ST.nc
13/02/2023,2.622928858,filled,ST.nc
14/02/2023,,filled,ST.nc
15/02/2023,,filled,ST.nc
16/02/2023,2.573245525,filled,ST.nc
17/02/2023,2.088678598,filled,ST.nc
18/02/2023,4.244622231,filled,ST.nc
19/02/2023,2.688262939,filled,ST.nc
20/02/2023,3.118702173,filled,ST.nc
21/02/2023,0.311559021,filled,ST.nc
22/02/2023,4.151122093,filled,ST.nc
23/02/2023,1.839620113,filled,ST.nc
24/02/2023,3.327902079,filled,ST.nc
25/02/2023,3.116374731,filled,ST.nc
26/02/2023,3.545608044,filled,ST.nc
27/02/2023,,filled,ST.nc
28/02/2023,2.634918213,filled,ST.nc
1/03/2023,2.763427496,filled,ST.nc
2/03/2023,3.905978203,filled,ST.nc
3/03/2023,3.532963753,filled,ST.nc
4/03/2023,1.78266561,filled,ST.nc
5/03/2023,2.259397984,filled,ST.nc
6/03/2023,1.630029798,filled,ST.nc
7/03/2023,2.01579237,filled,ST.nc
8/03/2023,2.027566195,filled,ST.nc
9/03/2023,4.9547019,filled,ST.nc
10/03/2023,2.680360556,filled,ST.nc
11/03/2023,3.142008305,filled,ST.nc
12/03/2023,2.054560184,filled,ST.nc
13/03/2023,,filled,ST.nc
14/03/2023,2.191770315,filled,ST.nc
15/03/2023,1.962239146,filled,ST.nc
16/03/2023,1.513137341,filled,ST.nc
17/03/2023,2.976880074,filled,ST.nc
18/03/2023,2.026922226,filled,ST.nc
19/03/2023,2.43792057,filled,ST.nc
20/03/2023,2.549508095,filled,ST.nc
21/03/2023,3.263848782,filled,ST.nc
22/03/2023,4.043325424,filled,ST.nc
23/03/2023,2.984680891,filled,ST.nc
24/03/2023,0.259558499,filled,ST.nc
25/03/2023,16.84965324,filled,ST.nc
26/03/2023,,filled,ST.nc
27/03/2023,3.411957741,filled,ST.nc
28/03/2023,1.921602726,filled,ST.nc
29/03/2023,3.711129189,filled,ST.nc
30/03/2023,0.289804071,filled,ST.nc
31/03/2023,1.682207227,filled,ST.nc
1/04/2023,,filled,ST.nc
2/04/2023,,filled,ST.nc
3/04/2023,2.238029242,filled,ST.nc
4/04/2023,1.593603611,filled,ST.nc
5/04/2023,3.225825548,filled,ST.nc
6/04/2023,1.847870827,filled,ST.nc
7/04/2023,1.456168056,filled,ST.nc
8/04/2023,,filled,ST.nc
9/04/2023,,filled,ST.nc
10/04/2023,2.479744434,filled,ST.nc
11/04/2023,3.573009014,filled,ST.nc
12/04/2023,,filled,ST.nc
13/04/2023,,filled,ST.nc
14/04/2023,,filled,ST.nc
15/04/2023,,filled,ST.nc
16/04/2023,,filled,ST.nc
17/04/2023,2.283621073,filled,ST.nc
18/04/2023,4.960836411,filled,ST.nc
19/04/2023,3.459694147,filled,ST.nc
20/04/2023,4.633749008,filled,ST.nc
21/04/2023,5.394268036,filled,ST.nc
22/04/2023,4.250452995,filled,ST.nc
23/04/2023,4.769797802,filled,ST.nc
24/04/2023,,filled,ST.nc
25/04/2023,,filled,ST.nc
26/04/2023,,filled,ST.nc
27/04/2023,,filled,ST.nc
28/04/2023,1.884052277,filled,ST.nc
29/04/2023,2.247178316,filled,ST.nc
30/04/2023,2.073217392,filled,ST.nc
1/05/2023,2.115228891,filled,ST.nc
2/05/2023,3.68763423,filled,ST.nc
3/05/2023,2.015386581,filled,ST.nc
4/05/2023,2.593757868,filled,ST.nc
5/05/2023,1.290220976,filled,ST.nc
6/05/2023,,filled,ST.nc
7/05/2023,,filled,ST.nc
8/05/2023,1.73578763,filled,ST.nc
9/05/2023,3.604106665,filled,ST.nc
10/05/2023,,filled,ST.nc
11/05/2023,,filled,ST.nc
12/05/2023,5.77649498,filled,ST.nc
13/05/2023,0.940374672,filled,ST.nc
14/05/2023,2.340528727,filled,ST.nc
15/05/2023,2.775107861,filled,ST.nc
16/05/2023,2.137826204,filled,ST.nc
17/05/2023,6.097727299,filled,ST.nc
18/05/2023,9.334145546,filled,ST.nc
19/05/2023,3.736947298,filled,ST.nc
20/05/2023,3.927623272,filled,ST.nc
21/05/2023,,filled,ST.nc
22/05/2023,,filled,ST.nc
23/05/2023,0.730153382,filled,ST.nc
24/05/2023,,filled,ST.nc
25/05/2023,3.22416544,filled,ST.nc
26/05/2023,2.728320122,filled,ST.nc
27/05/2023,3.459816933,filled,ST.nc
28/05/2023,4.460655689,filled,ST.nc
29/05/2023,,filled,ST.nc
30/05/2023,,filled,ST.nc
31/05/2023,,filled,ST.nc
1/06/2023,,filled,ST.nc
2/06/2023,,filled,ST.nc
3/06/2023,3.250739098,filled,ST.nc
4/06/2023,2.919404984,filled,ST.nc
5/06/2023,,filled,ST.nc
6/06/2023,,filled,ST.nc
7/06/2023,,filled,ST.nc
8/06/2023,,filled,ST.nc
9/06/2023,0.451428115,filled,ST.nc
10/06/2023,2.421349525,filled,ST.nc
11/06/2023,,filled,ST.nc
12/06/2023,,filled,ST.nc
13/06/2023,,filled,ST.nc
14/06/2023,3.286142826,filled,ST.nc
15/06/2023,,filled,ST.nc
16/06/2023,,filled,ST.nc
17/06/2023,,filled,ST.nc
18/06/2023,,filled,ST.nc
19/06/2023,3.930886507,filled,ST.nc
20/06/2023,,filled,ST.nc
21/06/2023,,filled,ST.nc
22/06/2023,,filled,ST.nc
23/06/2023,0.593949199,filled,ST.nc
24/06/2023,,filled,ST.nc
25/06/2023,,filled,ST.nc
26/06/2023,1.279714346,filled,ST.nc
27/06/2023,1.515154481,filled,ST.nc
28/06/2023,2.946360826,filled,ST.nc
29/06/2023,,filled,ST.nc
30/06/2023,2.873543501,filled,ST.nc
1/07/2023,5.963590145,filled,ST.nc
2/07/2023,1.695420742,filled,ST.nc
3/07/2023,0.559310138,filled,ST.nc
4/07/2023,5.093317032,filled,ST.nc
5/07/2023,3.010953188,filled,ST.nc
6/07/2023,,filled,ST.nc
7/07/2023,,filled,ST.nc
8/07/2023,,filled,ST.nc
9/07/2023,,filled,ST.nc
10/07/2023,,filled,ST.nc
11/07/2023,1.005312681,filled,ST.nc
12/07/2023,2.649448395,filled,ST.nc
13/07/2023,,filled,ST.nc
14/07/2023,,filled,ST.nc
15/07/2023,1.382644057,filled,ST.nc
16/07/2023,2.756125212,filled,ST.nc
17/07/2023,,filled,ST.nc
18/07/2023,,filled,ST.nc
19/07/2023,,filled,ST.nc
20/07/2023,,filled,ST.nc
21/07/2023,2.450552225,filled,ST.nc
22/07/2023,6.48798418,filled,ST.nc
23/07/2023,4.220084667,filled,ST.nc
24/07/2023,6.719852924,filled,ST.nc
25/07/2023,,filled,ST.nc
26/07/2023,,filled,ST.nc
27/07/2023,1.217318058,filled,ST.nc
28/07/2023,1.395024538,filled,ST.nc
29/07/2023,,filled,ST.nc
30/07/2023,,filled,ST.nc
31/07/2023,6.147718906,filled,ST.nc
1/08/2023,4.839584351,filled,ST.nc
2/08/2023,,filled,ST.nc
3/08/2023,3.934640646,filled,ST.nc
4/08/2023,3.841219664,filled,ST.nc
5/08/2023,2.225015402,filled,ST.nc
6/08/2023,4.267315388,filled,ST.nc
7/08/2023,,filled,ST.nc
8/08/2023,,filled,ST.nc
9/08/2023,,filled,ST.nc
10/08/2023,,filled,ST.nc
11/08/2023,0.979990661,filled,ST.nc
12/08/2023,3.133555174,filled,ST.nc
13/08/2023,0.954500973,filled,ST.nc
14/08/2023,1.535215139,filled,ST.nc
15/08/2023,,filled,ST.nc
16/08/2023,1.587434411,filled,ST.nc
17/08/2023,,filled,ST.nc
18/08/2023,2.259631157,filled,ST.nc
19/08/2023,0.981045306,filled,ST.nc
20/08/2023,0.957260668,filled,ST.nc
21/08/2023,,filled,ST.nc
22/08/2023,,filled,ST.nc
23/08/2023,,filled,ST.nc
24/08/2023,1.003290176,filled,ST.nc
25/08/2023,1.117004991,filled,ST.nc
26/08/2023,2.458366871,filled,ST.nc
27/08/2023,,filled,ST.nc
28/08/2023,6.207929611,filled,ST.nc
29/08/2023,1.425247669,filled,ST.nc
30/08/2023,1.077289939,filled,ST.nc
31/08/2023,1.684987426,filled,ST.nc
1/09/2023,,filled,ST.nc
2/09/2023,0.820624232,filled,ST.nc
3/09/2023,,filled,ST.nc
4/09/2023,,filled,ST.nc
5/09/2023,,filled,ST.nc
6/09/2023,,filled,ST.nc
7/09/2023,1.212281704,filled,ST.nc
8/09/2023,1.597267628,filled,ST.nc
9/09/2023,,filled,ST.nc
10/09/2023,4.566905022,filled,ST.nc
11/09/2023,1.66095674,filled,ST.nc
12/09/2023,1.213969231,filled,ST.nc
13/09/2023,,filled,ST.nc
14/09/2023,,filled,ST.nc
15/09/2023,,filled,ST.nc
16/09/2023,0.859650791,filled,ST.nc
17/09/2023,2.768625498,filled,ST.nc
18/09/2023,,filled,ST.nc
19/09/2023,,filled,ST.nc
20/09/2023,,filled,ST.nc
21/09/2023,,filled,ST.nc
22/09/2023,2.033149242,filled,ST.nc
23/09/2023,,filled,ST.nc
24/09/2023,1.353800058,filled,ST.nc
25/09/2023,1.721615911,filled,ST.nc
26/09/2023,1.262162924,filled,ST.nc
27/09/2023,2.126097441,filled,ST.nc
28/09/2023,2.808801651,filled,ST.nc
29/09/2023,,filled,ST.nc
30/09/2023,1.698802114,filled,ST.nc
1/10/2023,1.409084797,filled,ST.nc
2/10/2023,2.752048969,filled,ST.nc
3/10/2023,,filled,ST.nc
4/10/2023,1.297383666,filled,ST.nc
